0,4.8094039413,7.1068724878,9.8509530361,0.6765860001,0.3703779576,-0.3527936463,0.5297057638
100000000,9.8259977216,2.2960623529,5.3118187631,-0.5366059458,0.7753007675,-0.2368911821,-0.2341908341
200000000,9.7464739937,1.7232220101,-7.8306586451,0.4358790627,0.4173238715,0.0262420030,0.7969702543
300000000,-0.0690303557,-5.2681610203,5.1942209134,-0.4911190776,-0.5688521722,0.0169264161,0.6594867354
400000000,-6.0014481446,-1.0504117585,6.1462286782,-0.1010569081,0.1046977248,0.1570612817,0.9768099311
500000000,0.2440324835,3.4558319443,-7.0559825774,-0.0279812394,-0.0266481799,-0.0463994184,0.9981753447
600000000,-0.0280017223,-7.4438031319,0.4645064824,-0.3045965261,-0.3297401880,0.7576264793,-0.4738084872
700000000,-6.2942312260,3.4986462175,-7.8850374733,0.1009750337,-0.2476759982,-0.0393196851,0.9627640442
800000000,6.9894492103,-4.8359803005,-2.4221049485,0.6251488368,0.4255768765,-0.0502909695,0.6523373916
900000000,-3.7236814088,-8.9863972271,-2.5895359244,0.5654103095,0.1580417684,0.4776326534,0.6536061733
1000000000,5.0851215117,2.5560696612,-6.5245550005,0.1148165231,0.0194358220,-0.1312912882,0.9844805801
1100000000,5.9259821467,-4.3710103989,5.2544760093,0.0629354196,-0.0466700442,0.0228935996,0.9966628934
1200000000,6.4395421229,9.5538086106,-0.5446339261,-0.3872634713,-0.4674077940,-0.0901142430,0.7895798763
1300000000,0.3210760231,-8.1453324611,5.7622017959,0.9276429877,0.2803037898,0.1243093261,0.2132028709
1400000000,-2.3416254689,6.4219830712,-0.1360489917,0.9943033741,0.0417869067,-0.0920555518,-0.0337702544
1500000000,-0.5498866569,0.7564763277,-1.6174206218,-0.5573696079,0.7309565185,0.3262267178,-0.2204944826
1600000000,4.4320414567,0.2465467151,1.1732931095,0.3654011693,-0.0295464863,-0.5490018928,0.7511364139
1700000000,-7.7012522170,-9.5710030891,-5.6523544940,0.1168305596,-0.4147532103,0.5779374178,0.6930503127
1800000000,-6.4199768801,2.6333796734,6.7324659945,-0.1009869225,-0.1583400896,0.1630163087,0.9685844004
