0,-3.164997514,-7.852918722,-8.093197187,0.701330298,0.231412536,0.011201639,0.674135427
100000000,-4.284032617,-8.294241695,-0.067712598,-0.343850901,0.465131208,-0.290397518,0.762291807
200000000,-7.021702564,-1.586318985,0.690862010,0.226358448,0.740917856,-0.625330566,0.093617662
300000000,-0.835724766,2.491332741,2.552716977,-0.732215965,-0.607943698,0.229904983,0.203489408
400000000,-5.798600509,1.096388670,2.448570290,-0.084009984,-0.201314368,-0.279315641,0.935092306
500000000,2.919013940,-7.769390944,-1.816408102,-0.959496413,-0.100515741,-0.248821979,0.085737046
600000000,-2.695293598,-0.835940774,8.085179777,-0.529930349,-0.551238509,0.494992253,0.412665241
700000000,-3.258679726,6.854813521,-8.332991951,-0.909446909,-0.371198301,-0.077214797,0.170751328
800000000,-1.671890898,9.775896852,-5.804340531,0.156393047,0.410378804,0.463586353,0.769557110
900000000,-1.704860674,-0.514994333,-3.664534086,0.018835807,-0.040497292,-0.199289779,0.978922247
1000000000,8.993130689,7.012376364,-6.688298085,-0.239853247,-0.336920302,0.311953878,0.855359520
1100000000,-7.603591385,-7.663183013,-4.321682998,0.674501046,-0.018523877,0.733655089,0.080345597
1200000000,5.942324659,1.904775404,3.312231544,0.186694397,-0.195570889,-0.238756856,0.932680220
1300000000,6.455414195,-3.533678758,-5.420663387,-0.116130155,0.449449203,0.521537062,0.715896846
1400000000,1.650211560,-9.612559249,-8.130826137,-0.226116799,0.877705674,0.143761562,0.397286492
1500000000,7.126276902,-4.002213343,-6.866151902,-0.309983984,-0.186450528,0.358394968,0.860638819
1600000000,-4.006312216,-1.879713773,1.464945325,-0.707505600,-0.363608953,0.347746238,0.496283094
1700000000,2.480109893,8.065148634,10.369100878,0.227159985,0.111582909,-0.048418720,0.966231454
1800000000,-8.554532232,1.770371187,6.973943149,-0.625430578,-0.703962439,-0.171263360,0.289728042
1900000000,6.255364786,7.260116536,9.850601933,-0.424196481,-0.784732271,0.235990391,0.385436302
2000000000,1.491643467,-6.374207058,-9.235104507,0.783423455,0.205031914,0.502127421,0.303443006
2100000000,1.717474764,7.395981710,9.216865324,-0.437931540,-0.551282888,0.467769934,0.534316791
2200000000,-3.239741875,5.436509791,2.578747031,0.258008581,0.125705288,0.502460058,0.815575651
2300000000,-5.000398344,9.341690636,1.482457854,-0.055026516,-0.308656668,-0.107017279,0.943530840
2400000000,-7.681873235,-1.116431461,-1.229981780,-0.284503904,0.200765097,0.353675367,0.868138606
2500000000,1.080385586,-4.069105067,-0.897320842,-0.423983136,0.363493182,-0.037599572,0.828671998
2600000000,-5.262598709,6.127687893,4.339351128,-0.201992155,0.174872294,-0.152147682,0.951561839
2700000000,5.902929325,3.448955531,-5.392172124,0.473172756,-0.565992716,-0.611371092,0.286330537
2800000000,1.834686934,8.982321394,5.551433504,-0.386507326,0.456232021,0.762523748,0.247026240
2900000000,8.164954409,-0.020167665,6.068349516,-0.525715338,-0.255101697,-0.056669005,0.809527721
3000000000,6.958387948,3.967126449,-9.690630116,-0.036406723,0.023435853,-0.003873933,0.999054705
3100000000,5.479037727,-3.230129708,-3.244917480,0.026663535,-0.121485168,-0.028126232,0.991836340
3200000000,7.216103629,8.330114157,-3.040823187,0.424306692,0.628207077,0.426495756,0.493377208
3300000000,-9.691522061,-2.499614786,9.071995842,-0.149300301,-0.320815756,-0.439988945,0.825346230
3400000000,5.234374640,4.758828112,-7.619853084,0.717971131,-0.447737075,0.323301802,0.423703801
3500000000,4.410479049,-8.755623387,-7.642425726,0.469750024,0.441802379,0.057747604,0.762109432
3600000000,-6.184895293,7.545081097,2.469782258,0.208594675,0.383425452,0.895121702,0.090721130
3700000000,0.082556582,7.532425560,8.258608341,0.052115298,0.343160513,-0.232270501,0.908611728
3800000000,9.316041314,8.147520610,-2.747187557,0.337686486,-0.371766851,-0.424262455,0.753497587
3900000000,1.953513935,1.659939923,5.112454399,-0.340037668,-0.102587828,0.036606741,0.934082474
4000000000,-0.953534174,3.986815395,9.505909659,0.111984856,-0.585810987,-0.169199590,0.784637737
