0,-3.3362447031,-7.3512284618,-8.5033169920,0.7107073582,0.2452297921,0.0152368233,0.6591852844
100000000,-4.2248272504,-8.2448701264,-0.1245511841,-0.3357779556,0.4571342940,-0.3055043942,0.7648192381
200000000,-6.8229899114,-1.7822049945,0.2467451367,0.2258746356,0.7361244633,-0.6290693220,0.1066452611
300000000,-1.0962205380,2.0634181850,2.5156353087,0.7304104491,0.6005756440,-0.2659784359,-0.1872563571
400000000,-5.6506388633,1.3371728641,2.3768498420,-0.0566791162,-0.2103688117,-0.2834910496,0.9338978882
500000000,2.5411715210,-7.8429405723,-1.8639539629,0.9652467554,0.1040357043,0.2248498246,-0.0831734926
600000000,-2.6895301330,-0.8487476412,8.1046772360,0.5061806909,0.5627908550,-0.4941175390,-0.4276627402
700000000,-2.8575601197,7.8770789721,-8.3401932503,0.8990561632,0.3787451122,0.1022139712,-0.1944285459
800000000,-1.3217721946,9.7984192342,-6.0275119600,0.1557247358,0.4030214508,0.4594407389,0.7760397698
900000000,-2.2610552111,-0.8582113473,-3.7538701038,-0.0002315441,-0.0223161097,-0.2054676425,0.9784094161
1000000000,9.1034539804,6.9663006931,-6.8651535859,-0.2430188677,-0.3401302720,0.3143933620,0.8522969212
1100000000,-7.6698351293,-7.5278099813,-4.2973853019,0.6743739014,-0.0249257702,0.7331107122,0.0845412959
1200000000,5.7784412978,2.0216254491,3.0600667103,0.1957439684,-0.1786642851,-0.2432900073,0.9330451996
1300000000,5.4997760647,-3.7257028346,-6.5119169914,-0.0985559646,0.4741898025,0.5171399940,0.7056890106
1400000000,1.2270201522,-9.4196425840,-8.1677758444,-0.2157003109,0.8817191018,0.1488067639,0.3923026236
1500000000,7.0935996412,-3.8688607578,-6.7252936829,-0.3076433764,-0.1864029249,0.3683517749,0.8572785268
1600000000,-4.2876586367,-2.0519431639,1.6630567159,0.7017262915,0.3582324743,-0.3679443049,-0.4938286085
1700000000,2.3462584652,8.1730099780,9.8176487751,0.2117551691,0.0812066346,-0.0415272907,0.9730574058
1800000000,-8.5507244151,1.8681322885,7.1826236443,0.6346863669,0.6991969905,0.1598191639,-0.2876710256
1900000000,6.1295654839,7.2478798762,9.3797817374,0.4249472169,0.7926239744,-0.2293475345,-0.3722456265
2000000000,2.2358597023,-6.5155210067,-9.0450900867,0.7704936082,0.2051160066,0.5183758119,0.3091173584
2100000000,1.5705119870,7.3684047436,9.4427649620,-0.4160790129,-0.5576389725,0.4691935732,0.5438514708
2200000000,-3.4214978242,5.2437374202,2.4904567759,0.2549056696,0.1481385276,0.4931088651,0.8184874607
2300000000,-4.3319008012,9.2876655305,0.6121788431,-0.0781943464,-0.3260894985,-0.1210625608,0.9342885740
2400000000,-7.7484842884,-1.2436678631,-1.3126361625,-0.3015430617,0.2153629536,0.3329875073,0.8670697205
2500000000,1.3110736277,-4.2015433508,-1.0589119703,-0.4350684987,0.3505196678,-0.0360572699,0.8285838746
2600000000,-5.4375361060,6.1832926480,4.4864441211,-0.1962462906,0.2010582631,-0.1442098525,0.9488237385
